Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
US,5/18/22,1488325,12875,,,2117,,15329333.607992584,,,Minnesota,27,84000027,USA,2022/05/18,16,10460763,501
US,5/19/22,1490445,12884,,,2120,,15351169.018436503,,,Minnesota,27,84000027,USA,2022/05/19,9,10478931,18168
US,5/20/22,1492863,12887,,,2418,,15376073.746008858,,,Minnesota,27,84000027,USA,2022/05/20,3,10490186,11255
US,5/21/22,1492863,12887,,,0,,15376073.746008858,,,Minnesota,27,84000027,USA,2022/05/21,0,10502742,12556
US,4/24/22,796840,12436,,,0,,2683866.6217581676,,,Mississippi,28,84000028,USA,2022/04/24,0,3853228,129
US,4/26/22,797161,12436,,,321,,2684947.79386999,,,Mississippi,28,84000028,USA,2022/04/26,0,3853228,0
US,4/27/22,797249,12439,,,88,,2685244.1899629505,,,Mississippi,28,84000028,USA,2022/04/27,3,3859476,6248
US,4/28/22,797413,12443,,,164,,2685796.5644998318,,,Mississippi,28,84000028,USA,2022/04/28,4,3862216,2740
US,4/29/22,797575,12444,,,162,,2686342.2027618727,,,Mississippi,28,84000028,USA,2022/04/29,1,3865033,2817
US,5/2/22,797922,12446,,,347,,2687510.946446615,,,Mississippi,28,84000028,USA,2022/05/02,2,3867738,4
US,5/3/22,798065,12450,,,143,,2687992.590097676,,,Mississippi,28,84000028,USA,2022/05/03,4,3873296,5558
US,5/4/22,798283,12450,,,218,,2688726.8440552372,,,Mississippi,28,84000028,USA,2022/05/04,0,3873296,0
US,5/5/22,798467,12451,,,184,,2689346.581340519,,,Mississippi,28,84000028,USA,2022/05/05,1,3876170,2874
US,5/6/22,798721,12454,,,254,,2690202.0882452005,,,Mississippi,28,84000028,USA,2022/05/06,3,3878415,2245
US,5/9/22,799608,12454,,,887,,2693189.6261367463,,,Mississippi,28,84000028,USA,2022/05/09,0,3880619,0
US,5/10/22,799875,12456,,,267,,2694088.918827888,,,Mississippi,28,84000028,USA,2022/05/10,2,3884090,3471
US,5/11/22,800241,12456,,,366,,2695321.657123611,,,Mississippi,28,84000028,USA,2022/05/11,0,3885828,1738
US,5/12/22,800826,12457,,,585,,2697292.0175143145,,,Mississippi,28,84000028,USA,2022/05/12,1,3888226,2398
US,5/13/22,801527,12457,,,701,,2699653.0818457394,,,Mississippi,28,84000028,USA,2022/05/13,0,3890525,2299
US,5/16/22,802482,12460,,,955,,2702869.653081846,,,Mississippi,28,84000028,USA,2022/05/16,3,3892931,1
US,5/17/22,802794,12461,,,312,,2703920.511956888,,,Mississippi,28,84000028,USA,2022/05/17,1,3896920,3989
US,5/18/22,803311,12461,,,517,,2705661.839003031,,,Mississippi,28,84000028,USA,2022/05/18,0,3898946,2026
US,5/19/22,803763,12462,,,452,,2707184.237116874,,,Mississippi,28,84000028,USA,2022/05/19,1,3898964,18
US,5/20/22,804123,12465,,,360,,2708396.766588077,,,Mississippi,28,84000028,USA,2022/05/20,3,3904323,5359
US,5/21/22,804123,12465,,,0,,2708396.766588077,,,Mississippi,28,84000028,USA,2022/05/21,0,3907155,2832
US,4/24/22,1426845,20476,,,0,,474703.5691472373,,,Missouri,29,84000029,USA,2022/04/24,0,8905468,241
US,4/25/22,1427372,20476,,,527,,474878.8991802406,,,Missouri,29,84000029,USA,2022/04/25,0,8905469,1
US,4/26/22,1427615,20479,,,243,,474959.7439582668,,,Missouri,29,84000029,USA,2022/04/26,3,8905469,0
US,4/27/22,1427907,20484,,,292,,475056.8907697221,,,Missouri,29,84000029,USA,2022/04/27,5,8923730,18261
US,4/28/22,1431059,20516,,,3152,,476105.54402214417,,,Missouri,29,84000029,USA,2022/04/28,32,8929881,6151
US,4/29/22,1431297,20516,,,238,,476184.72532737145,,,Missouri,29,84000029,USA,2022/04/29,0,8935875,5994
US,5/2/22,1431640,20517,,,343,,476298.8395613755,,,Missouri,29,84000029,USA,2022/05/02,1,8942546,0
US,5/3/22,1431989,20532,,,349,,476414.9499627382,,,Missouri,29,84000029,USA,2022/05/03,15,8959229,16683
US,5/4/22,1432201,20533,,,212,,476485.4812094113,,,Missouri,29,84000029,USA,2022/05/04,1,8959229,0
US,5/5/22,1432754,20533,,,553,,476669.46130096883,,,Missouri,29,84000029,USA,2022/05/05,0,8965290,6061
US,5/6/22,1436286,20554,,,3532,,477844.53848610667,,,Missouri,29,84000029,USA,2022/05/06,21,8970846,5556
US,5/9/22,1437140,20554,,,854,,478128.65964015754,,,Missouri,29,84000029,USA,2022/05/09,0,8976946,1
US,5/10/22,1437512,20554,,,372,,478252.4220163952,,,Missouri,29,84000029,USA,2022/05/10,0,8988542,11596
US,5/11/22,1437965,20554,,,453,,478403.13265197485,,,Missouri,29,84000029,USA,2022/05/11,0,8992533,3991
US,5/12/22,1438389,20553,,,424,,478544.19514532096,,,Missouri,29,84000029,USA,2022/05/12,,8999092,6559
US,5/13/22,1442338,20365,,,3949,,479858.0059618865,,,Missouri,29,84000029,USA,2022/05/13,,9005278,6186
US,5/16/22,1443295,20365,,,957,,480176.3946555946,,,Missouri,29,84000029,USA,2022/05/16,0,9011581,1
US,5/17/22,1443899,20365,,,604,,480377.34216970083,,,Missouri,29,84000029,USA,2022/05/17,0,9024110,12529
US,5/18/22,1445472,20606,,,1573,,480900.67071223253,,,Missouri,29,84000029,USA,2022/05/18,241,9028518,4408
US,5/19/22,1445952,20607,,,480,,481060.3641009262,,,Missouri,29,84000029,USA,2022/05/19,1,9034906,6388
US,5/20/22,1451232,20636,,,5280,,482816.99137655704,,,Missouri,29,84000029,USA,2022/05/20,29,9040982,6076
US,5/21/22,1451232,20636,,,0,,482816.99137655704,,,Missouri,29,84000029,USA,2022/05/21,0,9047030,6048
US,4/24/22,273489,3262,,,0,,169553.00681959084,,,Montana,30,84000030,USA,2022/04/24,0,1576771,108
US,4/25/22,273569,3300,,,80,,169602.60384376938,,,Montana,30,84000030,USA,2022/04/25,38,1576776,5
US,4/26/22,273680,3322,,,111,,169671.4197148171,,,Montana,30,84000030,USA,2022/04/26,22,1584006,7230
US,4/27/22,273788,3354,,,108,,169738.37569745816,,,Montana,30,84000030,USA,2022/04/27,32,1584076,70
US,4/28/22,273904,3356,,,116,,169810.29138251705,,,Montana,30,84000030,USA,2022/04/28,2,1584133,57
US,4/29/22,273982,3360,,,78,,169858.64848109114,,,Montana,30,84000030,USA,2022/04/29,4,1584269,136
US,5/2/22,274134,3373,,,152,,169952.88282703038,,,Montana,30,84000030,USA,2022/05/02,13,1584532,3
US,5/3/22,274265,3375,,,131,,170034.09795412276,,,Montana,30,84000030,USA,2022/05/03,2,1591730,7198
US,5/4/22,274388,3375,,,123,,170110.35337879727,,,Montana,30,84000030,USA,2022/05/04,0,1591730,0
US,5/5/22,274481,3374,,,93,,170168.00991940484,,,Montana,30,84000030,USA,2022/05/05,,1594360,2630
US,5/6/22,274598,3378,,,117,,170240.54556726597,,,Montana,30,84000030,USA,2022/05/06,4,1594431,71
US,5/13/22,275113,3381,,,515,,170559.82641041538,,,Montana,30,84000030,USA,2022/05/13,3,1602547,1413
US,5/21/22,275113,3381,,,0,,170559.82641041538,,,Montana,30,84000030,USA,2022/05/21,0,1611153,5792
US,4/24/22,479181,4197,,,0,,3503041.1579793845,,,Nebraska,31,84000031,USA,2022/04/24,0,3189954,21
US,4/25/22,479393,4197,,,212,,3504590.978872725,,,Nebraska,31,84000031,USA,2022/04/25,0,3189954,0
US,4/26/22,479545,4197,,,152,,3505702.171211346,,,Nebraska,31,84000031,USA,2022/04/26,0,3189954,0
US,4/27/22,479685,4197,,,140,,3506725.6378390235,,,Nebraska,31,84000031,USA,2022/04/27,0,3196364,6410
US,4/28/22,479827,4197,,,142,,3507763.725418525,,,Nebraska,31,84000031,USA,2022/04/28,0,3201037,4673
US,4/29/22,479989,4197,,,162,,3508948.022516266,,,Nebraska,31,84000031,USA,2022/04/29,0,3204276,3239
US,5/2/22,480151,4197,,,162,,3510132.3196140067,,,Nebraska,31,84000031,USA,2022/05/02,0,3207586,0
US,5/3/22,480432,4201,,,281,,3512186.563345274,,,Nebraska,31,84000031,USA,2022/05/03,4,3214176,6590
US,5/4/22,480586,4215,,,154,,3513312.376635719,,,Nebraska,31,84000031,USA,2022/05/04,14,3214176,0
US,5/5/22,480805,4216,,,219,,3514913.370860443,,,Nebraska,31,84000031,USA,2022/05/05,1,3214182,6
US,5/10/22,485489,4207,,,4684,,3549155.640032166,,,Nebraska,31,84000031,USA,2022/05/10,,3223924,0
US,5/11/22,481725,4230,,,,,3521639.0086994665,,,Nebraska,31,84000031,USA,2022/05/11,23,3226848,2924
US,5/12/22,482035,4232,,,310,,3523905.2562321806,,,Nebraska,31,84000031,USA,2022/05/12,2,3228840,1992
US,5/13/22,482305,4234,,,270,,3525879.0847284156,,,Nebraska,31,84000031,USA,2022/05/13,2,3231377,2537
US,5/17/22,483133,4240,,,828,,3531932.158783537,,,Nebraska,31,84000031,USA,2022/05/17,6,3231403,0
US,5/18/22,485409,4240,,,2276,,3548570.8019592077,,,Nebraska,31,84000031,USA,2022/05/18,0,3231403,0
US,5/20/22,485409,4241,,,0,,3548570.8019592077,,,Nebraska,31,84000031,USA,2022/05/20,1,3231403,0
US,5/21/22,485409,4241,,,0,,3548570.8019592077,,,Nebraska,31,84000031,USA,2022/05/21,0,3231403,0
US,4/24/22,710350,10684,,,0,,1270387.7244438087,,,Nevada,32,84000032,USA,2022/04/24,0,4878186,3903
US,4/27/22,712287,10752,,,1937,,1273851.849202375,,,Nevada,32,84000032,USA,2022/04/27,68,4885018,2456
US,5/4/22,714715,10780,,,2428,,1278194.07682953,,,Nevada,32,84000032,USA,2022/05/04,28,4905588,0
US,5/11/22,717898,10798,,,3183,,1283886.5441018671,,,Nevada,32,84000032,USA,2022/05/11,18,4923746,1855
US,5/18/22,722262,10824,,,4364,,1291691.1080907076,,,Nevada,32,84000032,USA,2022/05/18,26,4943364,1933
US,5/21/22,722262,10824,,,0,,1291691.1080907076,,,Nevada,32,84000032,USA,2022/05/21,0,4952429,3526
US,4/24/22,307528,2475,,,0,,712761.3220228989,,,New Hampshire,33,84000033,USA,2022/04/24,0,2627136,0
US,4/25/22,308446,2475,,,918,,714888.9815973671,,,New Hampshire,33,84000033,USA,2022/04/25,0,2627136,0
US,4/26/22,308653,2477,,,207,,715368.747972002,,,New Hampshire,33,84000033,USA,2022/04/26,2,2627136,0
US,4/27/22,309193,2478,,,540,,716620.3124275715,,,New Hampshire,33,84000033,USA,2022/04/27,1,2627136,0
US,4/28/22,309552,2479,,,359,,717452.3710193298,,,New Hampshire,33,84000033,USA,2022/04/28,1,2627136,0
US,4/29/22,309982,2480,,,430,,718448.9871598758,,,New Hampshire,33,84000033,USA,2022/04/29,1,2627136,0
US,5/2/22,311144,2481,,,1162,,721142.1684513049,,,New Hampshire,33,84000033,USA,2022/05/02,1,2627136,0
US,5/3/22,311625,2486,,,481,,722256.9879015436,,,New Hampshire,33,84000033,USA,2022/05/03,5,2627136,0
US,5/4/22,312161,2487,,,536,,723499.281509294,,,New Hampshire,33,84000033,USA,2022/05/04,1,2627136,0
US,5/5/22,312679,2487,,,518,,724699.8563018588,,,New Hampshire,33,84000033,USA,2022/05/05,0,2627136,0
US,5/6/22,313288,2487,,,609,,726111.3428823065,,,New Hampshire,33,84000033,USA,2022/05/06,0,2627136,0
US,5/9/22,314533,2488,,,1245,,728996.8942659806,,,New Hampshire,33,84000033,USA,2022/05/09,1,2627136,0
US,5/10/22,314860,2492,,,327,,729754.7860751866,,,New Hampshire,33,84000033,USA,2022/05/10,4,2627136,0
US,5/11/22,315447,2493,,,587,,731115.2829926297,,,New Hampshire,33,84000033,USA,2022/05/11,1,2627136,0
US,5/12/22,316127,2499,,,680,,732691.3271218652,,,New Hampshire,33,84000033,USA,2022/05/12,6,2627136,0
US,5/13/22,316691,2500,,,564,,733998.516664349,,,New Hampshire,33,84000033,USA,2022/05/13,1,2627136,0
US,5/17/22,319179,2513,,,2488,,739764.9840077875,,,New Hampshire,33,84000033,USA,2022/05/17,13,2627136,0
US,5/18/22,319901,2515,,,722,,741438.372039123,,,New Hampshire,33,84000033,USA,2022/05/18,2,2627136,0
US,5/19/22,320445,2515,,,544,,742699.2073425115,,,New Hampshire,33,84000033,USA,2022/05/19,0,2627136,0
US,5/21/22,320445,2515,,,0,,742699.2073425115,,,New Hampshire,33,84000033,USA,2022/05/21,0,2627136,0
US,4/24/22,2244918,33376,,,1685,,2132594.2603094988,,,New Jersey,34,84000034,USA,2022/04/24,2,17138268,9378
US,4/25/22,2246233,33395,,,1315,,2133843.464713538,,,New Jersey,34,84000034,USA,2022/04/25,19,17138268,0
US,4/26/22,2248959,33407,,,2726,,2136433.0701929377,,,New Jersey,34,84000034,USA,2022/04/26,12,17156035,17767
US,4/27/22,2252044,33416,,,3085,,2139363.7132244674,,,New Jersey,34,84000034,USA,2022/04/27,9,17170566,14531
US,4/28/22,2255205,33423,,,3161,,2142366.553620793,,,New Jersey,34,84000034,USA,2022/04/28,7,17184061,13495
US,4/29/22,2258440,33425,,,3235,,2145439.691451262,,,New Jersey,34,84000034,USA,2022/04/29,2,17196771,12710
US,4/30/22,2261694,33429,,,3254,,2148530.87862293,,,New Jersey,34,84000034,USA,2022/04/30,4,17213134,16363
US,5/1/22,2263991,33430,,,2297,,2150712.9489773624,,,New Jersey,34,84000034,USA,2022/05/01,1,17222913,9779
US,5/2/22,2267006,33444,,,3015,,2153577.094436053,,,New Jersey,34,84000034,USA,2022/05/02,14,17229452,6539
US,5/3/22,2269649,33455,,,2643,,2156087.852793373,,,New Jersey,34,84000034,USA,2022/05/03,11,17255775,26323
US,5/4/22,2273050,33467,,,3401,,2159318.6848680023,,,New Jersey,34,84000034,USA,2022/05/04,12,17255775,0
US,5/5/22,2277389,33474,,,4339,,2163440.584418669,,,New Jersey,34,84000034,USA,2022/05/05,7,17268148,12373
US,5/6/22,2281655,33482,,,4266,,2167493.136500518,,,New Jersey,34,84000034,USA,2022/05/06,8,17277291,9143
US,5/7/22,2285641,33487,,,3986,,2171279.6982910126,,,New Jersey,34,84000034,USA,2022/05/07,5,17289586,12295
US,5/8/22,2288950,33488,,,3309,,2174423.133555625,,,New Jersey,34,84000034,USA,2022/05/08,1,17299625,10039
US,5/9/22,2291089,33495,,,2139,,2176455.1093885074,,,New Jersey,34,84000034,USA,2022/05/09,7,17305284,5659
US,5/10/22,2295482,33503,,,4393,,2180628.307066792,,,New Jersey,34,84000034,USA,2022/05/10,8,17314594,9310
US,5/11/22,2300407,33517,,,4925,,2185306.88629865,,,New Jersey,34,84000034,USA,2022/05/11,14,17328417,13823
US,5/12/22,2306574,33529,,,6167,,2191165.32246573,,,New Jersey,34,84000034,USA,2022/05/12,12,17328463,46
US,5/13/22,2313062,33537,,,6488,,2197328.6975025414,,,New Jersey,34,84000034,USA,2022/05/13,8,17353496,25033
US,5/14/22,2318229,33543,,,5167,,2202237.1683433554,,,New Jersey,34,84000034,USA,2022/05/14,6,17369220,15724
US,5/15/22,2322204,33545,,,3975,,2206013.280515261,,,New Jersey,34,84000034,USA,2022/05/15,2,17380493,11273
US,5/16/22,2325525,33553,,,3321,,2209168.1153637893,,,New Jersey,34,84000034,USA,2022/05/16,8,17387066,6573
US,5/17/22,2330144,33571,,,4619,,2213556.00520581,,,New Jersey,34,84000034,USA,2022/05/17,18,17398861,11795
US,5/18/22,2335255,33586,,,5111,,2218411.2779883533,,,New Jersey,34,84000034,USA,2022/05/18,15,17411306,12445
US,5/19/22,2341250,33595,,,5995,,2224106.3201193158,,,New Jersey,34,84000034,USA,2022/05/19,9,17423688,12382
US,5/20/22,2347382,33603,,,6132,,2229931.507499976,,,New Jersey,34,84000034,USA,2022/05/20,8,17435353,11665
US,5/21/22,2352650,33610,,,5268,,2234935.924838743,,,New Jersey,34,84000034,USA,2022/05/21,7,17449441,14088
US,4/24/22,521018,7442,,,0,,679399.645316086,,,New Mexico,35,84000035,USA,2022/04/24,0,3918067,5041
US,4/25/22,521432,7445,,,414,,679939.4950970165,,,New Mexico,35,84000035,USA,2022/04/25,3,3920344,2277
US,4/26/22,521583,7456,,,151,,680136.3968287086,,,New Mexico,35,84000035,USA,2022/04/26,11,3921693,1349
US,4/27/22,521823,7465,,,240,,680449.3532234508,,,New Mexico,35,84000035,USA,2022/04/27,9,3923702,2009
US,4/28/22,522094,7484,,,271,,680802.7331525141,,,New Mexico,35,84000035,USA,2022/04/28,19,3927993,4291
US,4/29/22,522329,7499,,,235,,681109.169622366,,,New Mexico,35,84000035,USA,2022/04/29,15,3933008,5015
US,5/2/22,522857,7516,,,528,,681797.673690799,,,New Mexico,35,84000035,USA,2022/05/02,17,3942293,1988
US,5/3/22,523023,7528,,,166,,682014.1351971625,,,New Mexico,35,84000035,USA,2022/05/03,12,3946642,4349
US,5/4/22,523268,7536,,,245,,682333.6115167954,,,New Mexico,35,84000035,USA,2022/05/04,8,3946642,0
US,5/5/22,523621,7547,,,353,,682793.9182140622,,,New Mexico,35,84000035,USA,2022/05/05,11,3947180,538
US,5/6/22,523940,7556,,,319,,683209.8894220738,,,New Mexico,35,84000035,USA,2022/05/06,9,3955464,8284
US,5/9/22,524644,7568,,,704,,684127.8948466514,,,New Mexico,35,84000035,USA,2022/05/09,12,3964257,1843
US,5/10/22,524895,7581,,,251,,684455.1950761527,,,New Mexico,35,84000035,USA,2022/05/10,13,3965160,903
US,5/11/22,525249,7594,,,354,,684916.8057583977,,,New Mexico,35,84000035,USA,2022/05/11,13,3967375,2215
US,5/12/22,525751,7600,,,502,,685571.4062174003,,,New Mexico,35,84000035,USA,2022/05/12,6,3973633,6258
US,5/13/22,526137,7607,,,386,,686074.7444189443,,,New Mexico,35,84000035,USA,2022/05/13,7,3976913,3280
US,5/16/22,527161,7623,,,1024,,687410.0250365116,,,New Mexico,35,84000035,USA,2022/05/16,16,3986504,1783
US,5/17/22,527534,7638,,,373,,687896.4114333403,,,New Mexico,35,84000035,USA,2022/05/17,15,3987789,1285
US,5/18/22,528146,7650,,,612,,688694.4502399332,,,New Mexico,35,84000035,USA,2022/05/18,12,3990176,2387
US,5/19/22,528699,7664,,,553,,689415.5539328187,,,New Mexico,35,84000035,USA,2022/05/19,14,3993689,3513
US,5/20/22,529336,7675,,,637,,690246.1923638639,,,New Mexico,35,84000035,USA,2022/05/20,11,3997044,3355
US,5/21/22,529336,7675,,,0,,690246.1923638639,,,New Mexico,35,84000035,USA,2022/05/21,0,4001042,3998
US,4/24/22,5123612,68231,,,5016,,20566017.74174126,,,New York,36,84000036,USA,2022/04/24,9,39087707,24892
US,4/25/22,5130561,68246,,,6949,,20593910.809617467,,,New York,36,84000036,USA,2022/04/25,15,39102357,14650
US,4/26/22,5135657,68264,,,5096,,20614365.993657928,,,New York,36,84000036,USA,2022/04/26,18,39121730,19373
US,4/27/22,5143038,68284,,,7381,,20643993.09597399,,,New York,36,84000036,USA,2022/04/27,20,39150749,29019
US,4/28/22,5152633,68306,,,9595,,20682507.124794286,,,New York,36,84000036,USA,2022/04/28,22,39184813,34064
US,4/29/22,5161440,68324,,,8807,,20717858.146349296,,,New York,36,84000036,USA,2022/04/29,18,39213890,29077
US,4/30/22,5168122,68344,,,6682,,20744679.48460643,,,New York,36,84000036,USA,2022/04/30,20,39245869,31979
US,5/1/22,5173907,68354,,,5785,,20767900.29301971,,,New York,36,84000036,USA,2022/05/01,10,39267514,21645
US,5/2/22,5182043,68371,,,8136,,20800557.941636898,,,New York,36,84000036,USA,2022/05/02,17,39281023,13509
US,5/3/22,5188149,68387,,,6106,,20825067.23397423,,,New York,36,84000036,USA,2022/05/03,16,39323243,42220
US,5/4/22,5196774,68405,,,8625,,20859687.713242084,,,New York,36,84000036,USA,2022/05/04,18,39323243,0
US,5/5/22,5207098,68430,,,10324,,20901127.925179627,,,New York,36,84000036,USA,2022/05/05,25,39349891,26648
US,5/6/22,5220948,68449,,,13850,,20956721.390438728,,,New York,36,84000036,USA,2022/05/06,19,39376882,26991
US,5/7/22,5229056,68460,,,8108,,20989266.647934813,,,New York,36,84000036,USA,2022/05/07,11,39393868,16986
US,5/8/22,5229056,68479,,,0,,20989266.647934813,,,New York,36,84000036,USA,2022/05/08,19,39408421,14553
US,5/9/22,5243417,68500,,,14361,,21046911.251154017,,,New York,36,84000036,USA,2022/05/09,21,39416173,7752
US,5/10/22,5254756,68529,,,11339,,21092425.641231485,,,New York,36,84000036,USA,2022/05/10,29,39452039,35866
US,5/11/22,5264277,68558,,,9521,,21130642.636374585,,,New York,36,84000036,USA,2022/05/11,29,39479347,27308
US,5/12/22,5277782,68579,,,13505,,21184851.28246297,,,New York,36,84000036,USA,2022/05/12,21,39505025,25678
US,5/13/22,5280137,68603,,,2355,,21194304.178541325,,,New York,36,84000036,USA,2022/05/13,24,39530347,25322
US,5/14/22,5280137,68617,,,0,,21194304.178541325,,,New York,36,84000036,USA,2022/05/14,14,39559335,28988
US,5/15/22,5297318,68637,,,17181,,21263268.173242886,,,New York,36,84000036,USA,2022/05/15,20,39582535,23200
US,5/16/22,5315176,68670,,,17858,,21334949.624693934,,,New York,36,84000036,USA,2022/05/16,33,39592667,10132
US,5/17/22,5323334,68699,,,8158,,21367695.58062056,,,New York,36,84000036,USA,2022/05/17,29,39609034,16367
US,5/18/22,5333813,68720,,,10479,,21409757.957692772,,,New York,36,84000036,USA,2022/05/18,21,39634757,25723
US,5/19/22,5345195,68749,,,11382,,21455444.948420502,,,New York,36,84000036,USA,2022/05/19,29,39659855,25098
US,5/20/22,5355624,68777,,,10429,,21497306.627062175,,,New York,36,84000036,USA,2022/05/20,28,39685873,26018
US,5/21/22,5362799,68796,,,7175,,21526106.85184442,,,New York,36,84000036,USA,2022/05/21,19,39711736,25863
US,4/24/22,2647650,23363,,,0,,14652996.845425868,,,North Carolina,37,84000037,USA,2022/04/24,0,16651775,16827
US,4/27/22,2659255,23405,,,11605,,14717222.86789529,,,North Carolina,37,84000037,USA,2022/04/27,42,16673717,9739
US,5/4/22,2673326,24577,,,14071,,14795096.574243179,,,North Carolina,37,84000037,USA,2022/05/04,1172,16750134,0
US,5/11/22,2691805,24588,,,18479,,14897365.65388234,,,North Carolina,37,84000037,USA,2022/05/11,11,16827093,10250
US,5/18/22,2715798,24627,,,23993,,15030151.087497925,,,North Carolina,37,84000037,USA,2022/05/18,39,16904968,17582
US,5/21/22,2715798,24627,,,0,,15030151.087497925,,,North Carolina,37,84000037,USA,2022/05/21,0,16933953,13274
US,4/24/22,240796,2261,,,21,,640602.3038654926,,,North Dakota,38,84000038,USA,2022/04/24,0,1294850,0
US,4/25/22,240899,2261,,,103,,640876.3202000585,,,North Dakota,38,84000038,USA,2022/04/25,0,1294850,0
US,4/26/22,240970,2263,,,71,,641065.2052462157,,,North Dakota,38,84000038,USA,2022/04/26,2,1294850,0
US,4/27/22,241039,2263,,,69,,641248.7695868472,,,North Dakota,38,84000038,USA,2022/04/27,0,1294850,0
US,4/28/22,241126,2268,,,87,,641480.2202772087,,,North Dakota,38,84000038,USA,2022/04/28,5,1311050,16200
US,4/29/22,241198,2268,,,72,,641671.7656761287,,,North Dakota,38,84000038,USA,2022/04/29,0,1311050,0
US,4/30/22,241219,2268,,,21,,641727.633084147,,,North Dakota,38,84000038,USA,2022/04/30,0,1311050,0
US,5/1/22,241259,2268,,,40,,641834.047194658,,,North Dakota,38,84000038,USA,2022/05/01,0,1311050,0
US,5/2/22,241377,2268,,,118,,642147.9688206656,,,North Dakota,38,84000038,USA,2022/05/02,0,1311050,0
US,5/3/22,241486,2268,,,109,,642437.9472718083,,,North Dakota,38,84000038,USA,2022/05/03,0,1311050,0
US,5/4/22,241606,2268,,,120,,642757.1896033414,,,North Dakota,38,84000038,USA,2022/05/04,0,1311050,0
US,5/5/22,241739,2268,,,133,,643111.0165207906,,,North Dakota,38,84000038,USA,2022/05/05,0,1311050,0
US,5/6/22,241854,2268,,,115,,643416.9570885099,,,North Dakota,38,84000038,USA,2022/05/06,0,1311050,0
US,5/7/22,241876,2268,,,22,,643475.484849291,,,North Dakota,38,84000038,USA,2022/05/07,0,1311050,0
US,5/8/22,241917,2268,,,41,,643584.5593125649,,,North Dakota,38,84000038,USA,2022/05/08,0,1323450,12400
US,5/9/22,242071,2268,,,154,,643994.2536380324,,,North Dakota,38,84000038,USA,2022/05/09,0,1323450,0
US,5/10/22,242215,2268,,,144,,644377.3444358722,,,North Dakota,38,84000038,USA,2022/05/10,0,1323450,0
US,5/11/22,242314,2268,,,99,,644640.7193593871,,,North Dakota,38,84000038,USA,2022/05/11,0,1323450,0
US,5/12/22,242462,2272,,,148,,645034.4515682779,,,North Dakota,38,84000038,USA,2022/05/12,4,1110437,
US,5/14/22,242462,2274,,,0,,645034.4515682779,,,North Dakota,38,84000038,USA,2022/05/14,2,1111744,679
US,5/17/22,242654,2275,,,192,,645545.239298731,,,North Dakota,38,84000038,USA,2022/05/17,1,1329650,0
US,5/18/22,242893,2275,,,239,,646181.0636090345,,,North Dakota,38,84000038,USA,2022/05/18,0,1329650,0
US,5/19/22,243055,2275,,,162,,646612.0407566043,,,North Dakota,38,84000038,USA,2022/05/19,0,1329650,0
US,5/20/22,243345,2276,,,290,,647383.5430578095,,,North Dakota,38,84000038,USA,2022/05/20,1,1329650,0
US,5/21/22,243345,2276,,,0,,647383.5430578095,,,North Dakota,38,84000038,USA,2022/05/21,0,1329650,0
US,4/24/22,11221,34,,,0,,20348.541999129553,,,Northern Mariana Islands,69,580,MNP,2022/04/24,0,110505,24
US,4/25/22,11263,34,,,42,,20424.70622370521,,,Northern Mariana Islands,69,580,MNP,2022/04/25,0,110518,13
US,5/2/22,11281,34,,,18,,20457.34803423763,,,Northern Mariana Islands,69,580,MNP,2022/05/02,0,110619,10
US,5/9/22,11305,34,,,24,,20500.870448280864,,,Northern Mariana Islands,69,580,MNP,2022/05/09,0,110678,7
US,5/17/22,11315,34,,,10,,20519.004787465547,,,Northern Mariana Islands,69,580,MNP,2022/05/17,0,111665,0
US,5/21/22,11315,34,,,0,,20519.004787465547,,,Northern Mariana Islands,69,580,MNP,2022/05/21,0,111665,0
US,4/24/22,2688327,38535,,,0,,12347634.576520301,,,Ohio,39,84000039,USA,2022/04/24,2,17763093,16845
US,4/25/22,2688327,38538,,,0,,12347634.576520301,,,Ohio,39,84000039,USA,2022/04/25,3,17773532,10439
US,4/26/22,2688327,38541,,,0,,12347634.576520301,,,Ohio,39,84000039,USA,2022/04/26,3,17778339,4807
US,4/27/22,2688327,38543,,,0,,12347634.576520301,,,Ohio,39,84000039,USA,2022/04/27,2,17788851,10512
US,4/28/22,2697058,38547,,,8731,,12387736.54234797,,,Ohio,39,84000039,USA,2022/04/28,4,17804440,15589
US,4/30/22,2697058,38548,,,0,,12387736.54234797,,,Ohio,39,84000039,USA,2022/04/30,1,17832525,14483
US,5/1/22,2697058,38550,,,0,,12387736.54234797,,,Ohio,39,84000039,USA,2022/05/01,2,17847588,15063
US,5/5/22,2708071,38550,,,11013,,12438319.860371118,,,Ohio,39,84000039,USA,2022/05/05,0,17888231,16630
US,5/12/22,2724041,38550,,,15970,,12511670.95351828,,,Ohio,39,84000039,USA,2022/05/12,0,18037856,55763
US,5/19/22,2743577,38590,,,19536,,12601400.881866617,,,Ohio,39,84000039,USA,2022/05/19,40,18116382,14256
US,5/21/22,2743577,38590,,,0,,12601400.881866617,,,Ohio,39,84000039,USA,2022/05/21,0,18147077,17501
US,4/24/22,1039415,15815,,,0,,5142818.267280194,,,Oklahoma,40,84000040,USA,2022/04/24,0,5890137,642
